Time,avg_amount,tx_frequency,amount_std,hour_std,fraud_ratio,v1_mean,v2_mean,v3_mean,v4_mean
192,106.06795138888889,288,348.30849978320106,0.0120575144702924,0.0,-0.17382804528764492,-0.055195428210962245,0.7684390651428296,0.11103385304682235
193,112.09332167832167,286,249.3868335143843,0.01202037367394718,0.0,-0.2766607418746082,-0.12311653992769162,0.618995146100584,0.1913174849225695
194,101.74768683274021,281,264.1278224161041,0.011565461048005423,0.0035587188612099642,-0.19953483021692364,-0.14182746250709827,0.5803772272260109,0.19709444397079512
195,98.36781690140845,284,180.45646257664643,0.011708749721624357,0.0,-0.17672093853582524,-0.2511406252741918,0.6291947093009971,-0.12738189867036082
196,110.81178947368421,285,265.5978657218688,0.01090341199364994,0.0,-0.12298065400363102,-0.21417711715808357,0.6911480039892131,-0.053671274790247366
197,129.9782807017544,285,471.69789689376984,0.010541580559150717,0.0,-0.19603121009179963,-0.2012039458593752,0.6520538857702041,0.05025371831665685
198,82.498006993007,286,166.84798868309116,0.010666049828144735,0.0,-0.048182331494225454,-0.1806829162248179,0.6929639870307684,-0.057989382524624475
199,93.11894366197183,284,195.06195093550954,0.013054128565135771,0.0035211267605633804,-0.04162140431542177,-0.0027872363507566765,0.5985091556843877,0.024908407414248983
200,110.00266666666667,285,469.66541588687124,0.01088978020021925,0.0,-0.06719915561934353,-0.045146590540671355,0.5776512350168688,0.23665495451998486
201,91.88419014084508,284,191.4432551574439,0.009833857965031379,0.007042253521126761,-0.18087965267823572,-0.014273659267874701,0.7539615205799455,0.13921543571350461
202,78.42708771929826,285,173.63641172186124,0.01157106778077964,0.0035087719298245615,-0.2161126704513581,0.10011618455832115,0.7144694096719891,0.15275559927178717
203,135.33152777777778,288,325.1340318644043,0.011962939484177268,0.0,-0.13432392775497093,-0.18670321238617338,0.658586585027234,0.13211019551800143
204,105.43109929078014,282,241.01647298406166,0.010224855433484536,0.0,-0.25739799919149947,-0.04187154776399236,0.5519526390022832,0.15323934135857345
205,165.12321678321678,286,1178.8503480759289,0.010826918731128782,0.0034965034965034965,-0.4315075427337742,-0.2429096801248135,0.5642424886889809,0.12548983897880375
206,86.1777894736842,285,173.96173192695557,0.010500143194488028,0.0035087719298245615,-0.197573644731452,-0.08796159282576226,0.6429327978474971,0.16078590696963277
207,106.86947552447553,286,275.4154320411087,0.011077203438738845,0.0,-0.2524664571747617,-0.0451884344926137,0.6318138953278777,0.15567141086808067
208,80.39978798586573,283,154.09813058668004,0.009644051899977012,0.0,-0.2685855780316679,0.005924304707663696,0.7695135547187475,0.2725632007526692
209,90.38431578947367,285,246.91072804255703,0.010864311897596898,0.0035087719298245615,-0.25023490807880316,0.042706185536088785,0.6798541437509524,0.12230877608281752
210,102.36401408450705,284,193.78924585192647,0.011223966907381545,0.0,-0.220641933818299,-0.01679417417669949,0.7054833442283986,0.10254149943760606
211,98.34097902097902,286,211.142040732423,0.011928067023559944,0.0,-0.22516772254516776,0.11921847481468235,0.5729082505923349,0.23152080019226592
212,109.85637323943662,284,271.9554432441492,0.010823790108561519,0.0,-0.11114319585974457,-0.1190786652071091,0.5729010863815905,0.09432469945655132
213,84.27118466898955,287,163.06664579863724,0.011501796699282026,0.0,-0.09049726775109299,0.0522122552129386,0.7321658751430812,0.08567482863935087
214,92.14880281690141,284,191.061245202552,0.011898587331236422,0.0,-0.2302645510751485,0.06787057683968933,0.5083417719145876,0.1522327022293064
215,89.8777738515901,283,239.9665477993905,0.012717430550743857,0.0,-0.28807137501649177,0.00844208766912568,0.686186865185263,0.11571656967845353
216,116.0580701754386,285,276.2106927476997,0.009398310325034935,0.0035087719298245615,-0.3564762107839468,-0.0076183526814498055,0.5422929307207531,0.21773278340363025
217,118.13456140350877,285,226.0112416021131,0.010082363818241593,0.0,-0.13159860291324693,-0.14262991036692188,0.5746837411734799,0.17847818540930535
218,109.4912937062937,286,366.0580088428193,0.009974073986629861,0.0,-0.44114733716344423,-0.03994451462040202,0.6068699482067111,0.2696978588183965
219,131.89242957746478,284,412.53561093282116,0.009672646596272818,0.0,-0.35007400303026176,-0.19493112519907996,0.5522690009385277,0.3085462140658267
220,98.11076923076924,286,312.9640453819933,0.00960450862116289,0.0,-0.2110381303169453,0.006578953553214098,0.659043631111113,0.1860995041515143
221,117.81243816254417,283,367.2588739365857,0.010829352330052498,0.0,-0.2997872469051318,-0.16778644089569467,0.7383042061302564,0.16941727612285282
222,131.9286111111111,288,325.9352776768745,0.010754080562293192,0.003472222222222222,-0.3223967090834769,-0.30592766155485035,0.6778742750723029,0.23213261400719254
223,106.90545774647887,284,290.5059311013979,0.009623677865557043,0.0035211267605633804,-0.17976152079509466,-0.0023437553194732464,0.6438417701762128,0.3426423012322901
224,124.76583038869259,283,298.33858067543355,0.012022172389833469,0.0,-0.19419047320382946,-0.24929984872098784,0.7221562275059439,0.1275409153732366
225,87.46975352112676,284,204.03280062537604,0.008652627327380416,0.0035211267605633804,-0.0992161711470715,-0.052056959037902625,0.6708687823484757,0.13176387236342274
226,93.08035087719298,285,223.15994940284887,0.010363634278990279,0.007017543859649123,-0.41440893376770244,0.06487578100286888,0.5346208300117791,0.22145759865916403
227,116.13785964912282,285,307.002866103486,0.009701114417355654,0.0,-0.3899697811271073,-0.11213197876535569,0.701806317541699,0.0807085727040513
228,87.5639649122807,285,176.95860448556223,0.009170506259748532,0.0,-0.42534349891323764,0.0964358332822686,0.7060384205756516,0.1549388576885053
229,93.03377622377623,286,203.58300449453887,0.010737826166396798,0.0,-0.13310048259412982,0.009372502913067505,0.5719975715638673,0.0793666006266786
230,112.87545454545455,286,224.57880597454104,0.010245506957570419,0.0,-0.2578100607501961,-0.184701960634628,0.6594782700556001,0.052341959909326635
231,109.17270462633452,281,239.00825938914807,0.009764671573383418,0.0,-0.3648101117798826,-0.2778013371567656,0.568323585969091,-0.02175621219406585
232,85.08587412587413,286,180.97169366264993,0.01101551162612355,0.0,-0.2769159191741834,-0.11091423622806042,0.7145343099050794,0.11933178826867245
233,108.88147368421052,285,231.29862642143016,0.010791576158271655,0.0,-0.34226471166423006,-0.34310101538514937,0.7144144542029228,0.21303374741016706
234,93.24721830985915,284,212.3505007228674,0.010332660640368802,0.0,-0.33122175391947606,-0.06371595894818702,0.6284670570985659,0.04096691325287995
235,137.0098596491228,285,308.03912281933304,0.010599955641376236,0.0,-0.05270138254157745,-0.21156774671765646,0.6775253826868108,0.23770261456407302
236,123.042,285,374.6235496156369,0.012135420190002232,0.0,-0.4629326950250265,-0.0977726354076218,0.6213566289792445,0.09211325952781231
237,120.55594405594405,286,425.5002703909715,0.010608049074274475,0.0,-0.39118111266762784,-0.16472099997598547,0.6768426079672132,0.1332471157377653
238,97.61455830388692,283,184.53908094442983,0.00991107043690367,0.0035335689045936395,-0.28110444438987525,-0.003366976248407316,0.4997579683075783,0.19834947160507152
239,132.31448275862067,290,369.23605154957215,0.010857766336502359,0.0034482758620689655,-0.2657021846928184,-0.17979813684909732,0.7381700188972168,0.19862843993072904
240,83.39740213523132,281,162.9433427474931,0.009608296073534387,0.0071174377224199285,-0.36418499345647665,-0.007006558568240379,0.5993623662930099,0.2602003774999022
241,81.94252631578946,285,142.038287889899,0.009295217701853518,0.0,-0.43929529986300075,0.018521396825863307,0.707689706892179,0.1046434323796873
242,107.08169014084507,284,331.6966135932324,0.010019401819635478,0.0,-0.22252823656056925,-0.10581828815636396,0.6068051046874472,0.11473401926572199
243,132.36391608391608,286,416.2436328141184,0.01076769101946525,0.0,-0.3726855479839052,-0.24202145651129137,0.630311011230481,0.0531070513294156
244,84.96010452961673,287,159.33847150558867,0.010630142480628888,0.003484320557491289,-0.27689800032508366,-0.011301032726645805,0.7195607061430315,0.22914237747159866
245,122.94787234042555,282,338.1210155096319,0.008874644089321027,0.0035460992907801418,-1.2087347987351262,-0.6198037934885203,0.23441886998857156,0.3369770925618225
246,97.64070422535211,284,233.29934447932908,0.011334534024726768,0.0035211267605633804,-0.5185115801878966,-0.14516246425457216,0.7001211954085492,0.05273467805186814
247,104.23698245614035,285,214.70249802076205,0.0099445576772415,0.0035087719298245615,-0.22612989253020835,-0.08986175037267996,0.6059066586384808,0.06104595075268115
248,91.97417543859649,285,225.8596553150952,0.009669091688341347,0.0,-0.3845398541370254,-0.007079885434231106,0.7160332189293146,0.04249172716167699
249,82.20862676056338,284,160.39867698762245,0.010681622202215824,0.0,-0.2687413783645913,-0.1352286394283131,0.6601330978349783,0.2667912525299059
250,116.38905263157893,285,286.618254661292,0.008752236167419665,0.0,-0.3616108940843912,-0.06559371103777228,0.7633412909991715,0.12736602142744383
251,86.07610526315788,285,165.84269953377762,0.010469325345639997,0.0,-0.3731496445254442,-0.02916109390375641,0.5487931150492616,0.12655557107024773
252,117.06825174825174,286,303.9300490153561,0.008939914158201097,0.0,-0.37700859552365185,-0.026103467219470797,0.6537790873670751,0.17019391934767444
253,73.9334628975265,283,124.59728651870384,0.009453300421963035,0.0,-0.3503545946379534,-0.12461675275286116,0.7521760731299746,0.11954908288019524
254,120.18689895470384,287,337.5756055897715,0.009691273548717206,0.0,-0.4294448619190587,-0.15689472039675365,0.6177847542509008,0.20583249897948852
255,104.14870175438597,285,254.2681976094576,0.009906932671604736,0.0035087719298245615,-0.2905856672253222,-0.030598377926625887,0.617658655474309,0.07870742977447388
256,135.26489436619718,284,331.03012931045447,0.009489836354964028,0.0,-0.3969131187629374,-0.3935389910806579,0.4865209334396398,0.09454412152256676
257,106.73059649122807,285,223.95148855196956,0.01033956682334309,0.0,-0.09866103017545615,-0.09566630040411248,0.7126139138048113,0.1705063563902864
258,88.8394425087108,287,167.69378131372827,0.00936875453318928,0.0,-0.18330966609195512,-0.057766068343241085,0.7008697796514789,0.12406494972295078
259,76.43436170212766,282,155.82528691378027,0.0108817818962969,0.0070921985815602835,-0.2381996177115287,0.013813077119620184,0.7218185840823822,0.1519899906891478
260,140.0073867595819,287,415.6672113768135,0.009598442367914347,0.0,-0.3231001097814599,-0.19376992071870242,0.7026427261942525,0.19450711286215494
261,75.932304964539,282,138.164800985356,0.011628494451459304,0.0070921985815602835,-0.1873283688011954,-0.007981143141698762,0.5994271358166183,0.04891514947295814
262,125.3219655172414,290,551.7965146807022,0.011367305233555515,0.0034482758620689655,-0.26618036101589776,-0.2029189303118224,0.7178812386242899,0.03661318841014676
263,90.72402135231317,281,217.46615937194747,0.011029590034260319,0.0,-0.31461717327029626,-0.0562324142854808,0.6530718626439662,0.03465325887548593
264,93.52076923076923,286,182.7401071201486,0.011795112604870706,0.0,-0.1468437210251738,-0.13698909093878286,0.6968424500567061,0.06338519455184545
265,108.30425531914894,282,225.8649969391584,0.013019105939586675,0.0035460992907801418,-0.23083948823309255,-0.039652694242717675,0.686212516702167,0.1222985342653008
266,83.64119298245615,285,161.05949665904438,0.01064660281674133,0.0,-0.14221164182577037,0.011968579890701271,0.6062070479694847,0.09784587133393816
267,113.49715789473684,285,264.86008058599674,0.012117649692474029,0.0,-0.5343322610773765,-0.12647665549753673,0.7291154063371127,0.176365391274432
268,109.28396491228071,285,249.21748630816288,0.011004939419346478,0.007017543859649123,-0.3387945023191314,-0.024306578872836083,0.5927805769623267,0.12820754012814994
269,115.16911971830986,284,285.643961212137,0.011078832158887787,0.0,-0.5152051745778249,-0.5591793264752416,0.5414592941383484,0.089475575642031
270,107.59650349650349,286,235.01097447538908,0.011050319492944374,0.006993006993006993,-0.35586610518041145,-0.2318849998725959,0.6527291769221126,-0.019223272484838225
271,124.63379790940768,287,357.20387849483,0.01057292901929397,0.006968641114982578,-0.4241665000420707,-0.16897777454896587,0.6914494399911171,0.22882525619051358
272,86.44413427561837,283,168.5339097060008,0.010562452983317984,0.0035335689045936395,-0.43868171648823134,-0.005413376461923666,0.695124022904319,0.11221691342602284
273,104.28630281690141,284,245.91834267859696,0.01186555435177482,0.0,-0.1893976654533534,-0.25838593951507327,0.6618882454593256,0.23747623149912872
274,81.09017605633802,284,161.7866275959589,0.011089449824787984,0.0,-0.5271607924818644,0.020215301587099534,0.6633885858651594,0.1515182184487821
275,104.05271777003485,287,220.69869478069543,0.01113264246049213,0.0,-0.36462183174929674,-0.11094799461569724,0.694656647376242,0.09086599936883423
276,100.85125874125873,286,218.64381754027593,0.012075633201796719,0.0,-0.18689007985862668,-0.19665697278225805,0.6691287187455586,0.19729517149329506
277,117.83414634146342,287,254.88915477293182,0.011899654668764482,0.0,-0.2692672740763999,-0.24850496550665435,0.6954775410256531,0.11509887976585327
278,119.71290322580646,279,230.3956739900719,0.010266625553598587,0.0,-0.39901385431921005,-0.5265943098224574,0.770804847151487,0.23583079212829924
279,93.13842657342657,286,237.69758795277727,0.009871603511300566,0.006993006993006993,-0.3243940914552849,-0.12449769095287395,0.6138942680008136,-0.025212294016368993
280,103.1676923076923,286,190.63140096151685,0.011951172553962164,0.01048951048951049,-0.39571548848238247,-0.024539222042174645,0.7220799982305545,0.05618913354923079
281,145.9143109540636,283,349.51898500542455,0.009857321289178177,0.0,-0.2646628312786391,-0.2024387908319507,0.7118884105931104,0.18559980294747536
282,123.01926573426574,286,332.3017474522363,0.010531285300919083,0.0,-0.5309834477682425,-0.16063360702579849,0.6085407478094625,0.06107772511227837
283,111.77646643109541,283,270.1129960405882,0.010753516596835563,0.0035335689045936395,-0.2857011989799473,-0.14395063367629418,0.7091436162657604,0.17769439228104128
284,94.92350877192983,285,258.2405999699823,0.008854557238261283,0.0,-0.501305536171844,-0.10452728213603144,0.7321199440054407,0.047255189878361754
285,89.76895104895104,286,167.6961782812116,0.010118762430266062,0.0034965034965034965,-0.24133759395804352,-0.11467903308689452,0.6468115014131126,0.15385726192245575
286,87.25757894736842,285,196.12281674320025,0.010753145773812296,0.0035087719298245615,-0.1553552384844687,-0.035620010514817016,0.6773056036005246,0.14166583380268316
287,100.40933333333334,285,219.37610180112014,0.011858342500567623,0.0,-0.2547221888031237,-0.0184724316206318,0.7599191152268036,0.1069953672870715
288,113.37053003533569,283,226.8477060742218,0.012051933864678979,0.0,-0.5187050701257188,-0.20472576483097502,0.7623498743836377,0.12245255602878388
289,108.44334494773518,287,353.8418315685599,0.009326846367284173,0.003484320557491289,-0.4238766916014461,0.030313321346252933,0.6561437084776336,0.11870104772294553
290,94.54285211267604,284,182.95334512531716,0.010183366307042424,0.0,-0.15202710785161727,-0.055017794501634375,0.6393265163494962,0.17203283038506295
291,113.59647887323945,284,249.71299033556133,0.009991406812292434,0.0035211267605633804,-0.25902683926612163,-0.16872914974668995,0.6898903064526348,0.35795711866213076
292,132.19873684210526,285,337.3747607451326,0.011425612756816644,0.007017543859649123,-0.36146410502634035,-0.10297902203836243,0.697486362433392,0.380948877569661
293,115.59562937062937,286,220.4229918073925,0.01195750025826408,0.0,-0.46574804669733055,-0.12111093853415565,0.711169527234337,0.10032745753610933
294,101.96729824561403,285,187.32754674576694,0.010329447011943771,0.0,-0.33017686637921284,-0.09355536700126908,0.7084750435353238,0.12009007563483068
295,103.69535211267605,284,237.31910036809555,0.009475270729943296,0.0,-0.27603965573548894,-0.07588585181842958,0.7080044693897901,0.19815599815269108
296,123.93465034965034,286,321.6444707007001,0.010528543533416776,0.0034965034965034965,-0.4675237251983195,-0.1444956408709599,0.5990107692500177,0.20714324063915027
297,90.02822916666668,288,206.09580213538757,0.009844153749653277,0.0,-0.24536502594269136,0.12157806586164134,0.6513537358674979,0.21284649120854335
298,89.84835714285714,280,192.28901452493014,0.01052866409680714,0.0,-0.23575300720799192,0.0736142034132714,0.7000890067089063,0.17168502857052914
299,103.49790940766552,287,210.54779431952488,0.01236022639047059,0.0,-0.37385510603980243,-0.07642040961498522,0.7210646968761589,0.05398962746692591
300,91.7439222614841,283,207.11927243326423,0.010890376067456855,0.0,-0.28829141784817264,0.11753836658418815,0.7184141989508087,0.1505173502699055
301,110.30157894736843,285,262.1611829996842,0.010410615663721956,0.0,-0.4773415979825926,-0.15246378561172172,0.6730033789897972,0.20424983193145735
302,81.86630281690141,284,155.98149594680126,0.01025268650478349,0.0035211267605633804,-0.45727091547414045,-0.03528980521153989,0.6807761761737269,0.1456627864546325
303,106.39526315789475,285,232.43877515323646,0.010381648163590792,0.0,-0.2711226961730505,-0.09571852933330863,0.7145157182944573,0.11108159488509367
304,86.39788732394366,284,187.8776256434729,0.010786078043508444,0.0,-0.2348633436612361,0.0142682622410533,0.7568495839885664,0.18123369955700813
305,118.56639860139859,286,262.476999895901,0.0105165749340404,0.0,-0.28676579284569514,-0.1658001589821951,0.659019084220305,0.19609669793185766
306,87.51877622377621,286,175.8722112782478,0.010339464338681685,0.0034965034965034965,-0.17048892761090523,0.0866524435585846,0.5752413421138671,-0.04429328129952553
307,83.47173144876325,283,154.80156735479807,0.009897203680748196,0.0,-0.26675083657475585,0.13592019199609454,0.7047288332697274,0.17284940653277023
308,83.0161052631579,285,148.59182716394088,0.0107919035334501,0.0,-0.2537163665623828,-0.06961737953738831,0.7463883185110808,0.05857179922590147
309,86.21541958041958,286,188.83986432489394,0.010842401319350404,0.0034965034965034965,-0.37528549776939063,0.12640988851736382,0.6574438681387729,0.2811415922425079
310,124.3393309859155,284,323.4115326736747,0.009968357018701201,0.0035211267605633804,-0.18869065532255055,-0.15080974344955309,0.6203815260175024,0.2559550480060551
311,149.11423076923077,286,388.0729584994669,0.010388103830746174,0.0,-0.3572571978160366,-0.1297748609157232,0.5052308225805097,0.13751403821763855
312,102.95628975265018,283,197.86078170674372,0.00976432771807742,0.007067137809187279,-0.3551719650577934,-0.15680524300942444,0.7146159762485776,0.10542042328352345
313,102.96465034965034,286,207.4014952298115,0.010150394683830055,0.0034965034965034965,-0.2530052236401741,0.0678368852758988,0.5926856287600197,0.12721738431513885
314,125.50734982332156,283,375.27753484678766,0.009738657644360176,0.0,-0.20428747790132457,-0.009058515400212939,0.6165353044241123,0.2966927525623966
315,108.69424561403508,285,263.1437702947562,0.010878756242393494,0.0,-0.16640374384126425,-0.13944305003192883,0.7017064819400031,0.08074042618868142
316,105.57701754385965,285,247.02009325784798,0.01013124627566103,0.0,-0.014013463864993228,-0.07983192586095793,0.5336361398093332,0.15369397221289155
317,132.12579861111112,288,403.88972464254874,0.00987873805245182,0.0,-0.2539821815316168,-0.19264813082866106,0.5912121760791536,0.1299514761061315
318,114.60372340425532,282,395.1110194647286,0.0101542135669478,0.0,-0.25022164032915317,-0.007227905147065178,0.6372274106456254,0.1351205912860261
319,109.64083916083915,286,248.7682824341926,0.010231078855836006,0.0,-0.3649524280133143,-0.22417529938719888,0.5670140849993567,0.2203256264810651
320,85.37798586572438,283,170.10711098699028,0.010989217011171493,0.0,-0.17421480863095964,0.0012018346907714075,0.6713205275028284,0.024883108439026972
321,118.44084210526316,285,264.6660510003222,0.01073321215824874,0.0035087719298245615,-0.27830721602761577,-0.1391439282315622,0.6595352285904618,0.21858019135045856
322,114.78217543859648,285,390.6771988972592,0.010339743292044899,0.0,-0.25586827963050895,-0.14130402315119622,0.6544845383377469,0.14764889942002482
323,106.52572916666666,288,314.0028543781961,0.01111894538193728,0.0,-0.3532047140300077,0.002286489461326885,0.6138047340095844,0.25667125989404715
324,93.81968197879858,283,227.4776618919484,0.010714642710162349,0.0,-0.2398344519016624,-0.03785245981598671,0.6275881436772625,0.17537300818317994
325,126.63003508771929,285,286.9984481683744,0.01187587280379841,0.0035087719298245615,-0.32381779241751746,-0.013446831505199697,0.5545459645445869,0.1721889318792425
326,103.10943462897527,283,206.17109213023951,0.010387902038738581,0.0,0.008172263881614164,-0.13393620662597872,0.7049381525334765,0.18354090585263047
327,81.69794425087109,287,235.35424211923885,0.011567840406959339,0.0,-0.34311597417735823,0.19344364814527004,0.6070666810797527,0.19740707882926287
328,96.8418309859155,284,226.0666367256608,0.011513126003510692,0.007042253521126761,-0.40868671128140066,-0.09388608641668043,0.66253400399366,0.1044073914608933
329,103.90346153846154,286,312.3587611327666,0.010566279068658365,0.0034965034965034965,-0.03984426304148923,0.019443835194062276,0.6754659545195614,0.3174903028156446
330,95.80702127659575,282,269.9784523674012,0.010536578514764536,0.0035460992907801418,-0.13253318235949413,-0.05367093618099551,0.5806188740464763,0.02953821598263519
331,86.19115789473685,285,203.10191638299048,0.011083828091797641,0.0,-0.0547969248153488,-0.00038618935383877577,0.69397116704087,0.08250393107584385
332,60.551298245614035,285,135.66293267573818,0.009757599844614427,0.0,-0.8087626351417269,0.5314775531717425,0.7986737669543681,-0.08746176049215396
333,73.88602787456446,287,152.6587508099433,0.010322625644904075,0.0,-0.3287341424680429,0.08380288291603405,0.828865369995655,0.20166292487104998
334,62.95820422535212,284,119.26259888974803,0.009153971497020493,0.0,-0.23353259123776887,0.35249959671915004,0.6140530197873283,0.29200755162003245
335,87.53073943661971,284,186.3246220330969,0.010694361047649894,0.007042253521126761,-0.0811631391323086,-0.002867864085772409,0.630222817455395,0.31917581190814803
336,91.22014084507042,284,236.70818666131711,0.010227062445262511,0.0,-0.3389557577626546,0.14357969778412435,0.6258723445233577,0.3461553749757052
337,72.50093425605536,289,165.76904285455655,0.011580600012055763,0.0,-0.26761589445396455,0.15126001011946344,0.6617100390140103,0.014562576779028847
338,86.82674911660777,283,214.94052653594736,0.010404805448958027,0.0035335689045936395,-0.2011399490484258,0.07958041659103408,0.4704759840020816,0.17746718518649246
339,69.34173144876324,283,140.0560836987598,0.011092804450786968,0.0035335689045936395,-0.19573379844221986,0.24218104554711095,0.5777157239431393,0.06337146722364251
340,87.98126315789473,285,189.45279547100674,0.009520685187981374,0.0035087719298245615,-0.22427816287133187,0.08391345607206731,0.6100074011597967,0.009744629900932618
341,81.15821052631578,285,161.84573561877892,0.010310395087420834,0.0,-0.08291328220679428,-0.007148089593637641,0.7986786196546644,0.057135402812210134
342,108.23108771929824,285,256.72752843061926,0.010360524608095839,0.0,-0.27496410242032765,0.023848948543509687,0.6911830313330503,0.05290952664541759
343,77.37881118881118,286,147.72474626219835,0.010063141979374449,0.0,-0.13649312001640404,0.055190292674406914,0.5781169509634944,0.08932454340187441
344,88.21102112676057,284,198.72775056655618,0.009768642846342395,0.0,-0.23126914506502472,-0.0536974991931151,0.6996344523498527,0.1740158293781285
345,92.70056140350877,285,341.23117812361085,0.00929364513983422,0.0,-0.34315710011596806,-0.05482709698086309,0.7193380205899622,0.2686575756983304
346,89.88721830985916,284,269.79828036908367,0.010964384809748162,0.0,-0.2565576105772264,0.023253966417117102,0.77700335986385,0.37046576974648077
347,72.00888111888112,286,164.74195325493898,0.010993255087199063,0.0,-0.17998169937841818,0.0864053173112512,0.7773014969769935,0.1467280229730867
348,89.80636042402827,283,220.55942677712187,0.01014647420633426,0.0,-0.040024591536550504,0.0032659634473271803,0.7403063362340273,0.2006075016964736
349,78.87438596491228,285,150.58912099027987,0.010579567962115467,0.0035087719298245615,-0.35935767282692604,0.1215446279890448,0.6490969716244589,0.06992118689414055
350,71.62245614035086,285,134.49728179200906,0.010042849811248372,0.0,-0.36585235243564734,0.03405609168191029,0.7422281984392953,0.2502518765815516
351,52.25923076923077,286,136.94670562617543,0.00813466462174598,0.0,-0.3551969166354891,0.08329699168954714,1.0060211998578548,-0.03651089168430305
352,49.74239436619718,284,112.63889928307442,0.006603628762077516,0.0,-0.1304125573718846,-0.07815152414698688,1.1368608826087752,-0.28436775880133996
353,42.14272727272727,286,100.17839061504286,0.007327146834464017,0.0034965034965034965,-0.12292993037454124,-0.11366748102535024,1.259549232848872,-0.28052580509712205
354,76.77834507042253,284,395.26887999475065,0.0073983728398393225,0.0,-0.137124728826584,-0.2727286561499596,1.0961731769994114,-0.24721765432914802
355,60.1105633802817,284,277.17465726008083,0.00724885533303606,0.0,-0.10359345803706373,-0.24670255585017312,1.1444983692989399,-0.2487194516597287
356,53.02888501742161,287,141.7219971210653,0.007682877242668785,0.003484320557491289,-0.021109887112514554,-0.22430664461280628,1.2097361809841793,-0.31480701199424305
357,62.42143859649123,285,138.88035295283288,0.006373019334212814,0.0,-0.10553410816420553,-0.03660005368910962,1.1198448546424502,-0.052523743064829584
358,80.31449477351916,287,217.10617528897586,0.00841835927609296,0.0,-0.2129409272916406,0.0934673793133712,0.6830592747106315,0.4216541014694655
359,100.91405693950178,281,210.50660780411795,0.011413144375655361,0.021352313167259787,-0.4448040166803966,0.24077900393206686,0.5145098912571893,0.3104101780392426
360,91.14286219081272,283,257.2303003269984,0.010474900247997677,0.0035335689045936395,-0.18745414967754784,0.07106427190149846,0.6439474643443046,0.042568024962341536
361,73.37665505226481,287,162.2413670571609,0.009202187205495779,0.0,-0.11767663426262791,0.11797280496672514,0.6331722723152502,0.21737723537759007
362,55.58091872791519,283,118.80574185805885,0.01035156065388725,0.0,-0.180656921247556,0.1241188991643931,0.741518878441416,0.1990285116357829
363,71.98024561403508,285,114.38040315695656,0.01032811148905965,0.0,-0.11372894316262257,0.1612382086993524,0.5713307569504653,0.35249139441408683
364,78.26096219931273,291,127.48784755243824,0.009117348276537544,0.0,0.08669591233111909,0.06593883522174279,0.6956858267282975,0.3709132002398867
365,79.92290322580645,279,253.93987105762648,0.008814430709646883,0.0,-0.3622682189848615,-0.003495428776584154,0.32715415488288974,-0.1207452500992397
366,69.56943661971832,284,128.73340049855662,0.010051960531015966,0.0,-0.22469942322359632,0.20855550754086893,0.643950551749574,0.09808119537622136
367,64.4020979020979,286,106.03369114928175,0.010685306244615765,0.0,-0.330789030868809,0.2907494082185523,0.7482867209034726,0.11493320797295306
368,104.99803508771929,285,394.6321933003987,0.009933739138087656,0.0,-0.36256838854135554,-0.015089727792507982,0.7004991354549936,0.28241819738900686
369,68.56501754385964,285,138.15657236287944,0.01085114844820856,0.0035087719298245615,-0.06709240867024632,0.09153340450629897,0.730924352330196,0.13626167265790978
370,67.34625874125874,286,169.32086106744356,0.01192377430032425,0.0,-0.03994253565156796,0.10754244681202722,0.5816386249435496,0.15423015750295133
371,67.44539007092197,282,152.75952131483783,0.010172798874788216,0.0,-0.22587613999879724,0.22304827570711697,0.6592430306017028,0.24593575738444873
372,100.97856140350876,285,300.6163850366453,0.010274966947684469,0.0,-0.35658164410518073,-0.0791045153183558,0.5130539722136032,0.155103977369676
373,85.98108013937282,287,199.59072170516157,0.009349235828618978,0.0,-0.3888971112551349,0.193896638665997,0.6357444674252756,0.335379229451111
374,64.19109540636043,283,125.4334862022601,0.011219651968427077,0.0035335689045936395,-0.2930719816863719,0.21864107818450934,0.5454011668420943,0.054398095463134996
375,67.07972222222222,288,141.86293871834218,0.011765959978707805,0.006944444444444444,-0.2060880210603383,0.22121984051151491,0.5630411899121454,0.0829696515207656
376,98.96067375886524,282,250.2593221387328,0.010679767149516139,0.0,-0.25136787217178974,-0.1496535876690803,0.6634102480846066,0.08792019323889073
377,86.09489436619718,284,173.9752815074808,0.011390431028696338,0.0035211267605633804,-0.09372878204716008,0.021530471137911893,0.6752399270580514,0.1159050379562486
378,81.79147368421053,285,191.4366517586248,0.01156123055338176,0.0,-0.1438049459484526,0.047434037375960324,0.6520775668207832,0.06956505707436247
379,96.9195818815331,287,209.98010299804437,0.011015835603898438,0.0,-0.22161206828599525,0.015019296856248551,0.6769500858571967,0.02692629469218291
380,78.96932862190813,283,156.09786800253787,0.009795337170808171,0.0035335689045936395,-0.3882378182799555,0.04333353319850503,0.6750885440334934,0.31194234175988295
381,62.24869718309859,284,117.40084988071268,0.010789243754178196,0.0035211267605633804,-0.21249020178196615,0.308699158509977,0.6726869414645587,0.09225704181982196
382,79.57929824561403,285,207.46763600534578,0.010245533495853795,0.0,-0.08412174783759271,0.04303121818074791,0.6297974900189606,0.025865345434715397
383,80.39164335664336,286,222.77214109683655,0.011817242249534496,0.0,-0.23188536294052148,0.2136470345238856,0.6557088467644555,0.11931617096293504
